,open,high,low,close,volume,sma_20,rsi,macd,bb_upper,bb_lower,returns,target,correlated_feature
2023-01-02 12:15:00,98.93894510122317,98.94387542090927,98.89993301181869,98.96210952772907,37096.57421129573,98.97646696168124,57.437075315413566,-0.0992578006728823,99.24112708747272,98.68309196798542,0.0008151518100152355,0,99.94779972099934
2023-01-02 12:30:00,98.81525003013536,98.87107898433058,98.74349642322004,98.81742576356753,30384.215980097182,98.95914013118649,50.024285470354116,0.002041716721291813,99.09039249981892,98.54445902731614,-0.0014620117219813489,0,99.7899201385476
2023-01-02 12:45:00,98.68320436882694,98.7125312608148,98.59352131644151,98.71111134455286,26057.471137513206,98.93297764091523,56.221593361831864,-0.14656738573420952,98.97309110977955,98.44913157932618,-0.0010758671174964096,0,99.68329783529833
2023-01-02 13:00:00,98.73539852538863,98.83670010649831,98.70636817881137,98.60892052150392,8142.491702766051,98.90000504319589,74.06508662462895,-0.1769050303739399,98.85888393562689,98.35895710738095,-0.0010352514692316683,1,99.58499658017698
2023-01-02 13:15:00,98.76509699271195,98.77484604766488,98.7470963064705,98.75026661975846,18370.41626258147,98.8815143574566,45.72358614436979,0.0366746407892257,98.9859910205271,98.51454221898983,0.0014334007258878234,1,99.72854739690173
2023-01-02 13:30:00,98.79014627774653,98.84913077156554,98.77513594229443,98.80221237449237,2497.223899241218,98.87085485820043,52.07967775565127,-0.03838747413307828,99.03164131140963,98.57278343757511,0.0005260315390733794,0,99.7806883172178
2023-01-02 13:45:00,98.82479109869624,98.91583464177612,98.81396880734073,98.76724039451527,26330.32679405923,98.85727891287105,33.70810551227885,0.020228040762121913,98.98675502920683,98.5477257598237,-0.00035395948265359856,1,99.76009498796488
2023-01-02 14:00:00,98.75678862653838,98.9014602459074,98.75381982864796,98.77610479242895,91936.89601579873,98.85466760637617,36.976085576025014,-0.0017894977008350054,98.99829559651583,98.55391398834207,8.975038563674431e-05,0,99.7588039497424
2023-01-02 14:15:00,98.78001399625448,98.83749580800371,98.75905242633364,98.76979043520518,5043.562052897391,98.84872967387398,51.46719939639961,-0.09764000486637975,98.99450198245776,98.5450788879526,-6.392595898618847e-05,1,99.7556931938085
2023-01-02 14:30:00,98.80932124358435,98.84369687421493,98.79356873824909,98.89709502850012,12259.694940569823,98.84946364133643,66.55900320052861,-0.0045254301964336476,99.12236504840894,98.6718250085913,0.001288902130236469,0,99.89500830653013
2023-01-02 14:45:00,98.73788610178171,98.78598284455926,98.56819876266023,98.81653708804245,30610.757508023125,98.83728469033699,46.155787636226414,-0.12331013050148552,99.01904214873015,98.61403202735475,-0.000814563263303647,1,99.79703923367506
2023-01-02 15:00:00,98.92446355289619,99.02605519836457,98.88367421041347,98.90117327444028,77098.77218272108,98.83605914866548,46.46125206031814,0.13909723580014008,99.10171290340504,98.70063364547552,0.0008564982025469625,1,99.88753954819764
2023-01-02 15:15:00,98.97184684498737,99.01411629959082,98.95051672021151,98.96430495940903,14069.651540946268,98.84320723685762,43.89672133243438,-0.1355970344859964,99.17267467315533,98.75593524566274,0.0006383310013275967,0,99.95760560886406
2023-01-02 15:30:00,98.8527164952671,98.8542594111538,98.80928576908597,98.84901911698668,11023.1145601077,98.83335625817878,41.978649937335156,-0.019578527096858134,99.03437087210827,98.6636673618651,-0.001164923478921387,1,99.81809363015036
2023-01-02 15:45:00,98.91837185613049,99.05201713149545,98.91087739325539,98.8957888823225,3075.0512832582776,98.83829316937272,54.42457183563232,-0.10422715880472484,99.08232507691628,98.70925268772874,0.00047314344394733254,0,99.86089771605623
2023-01-02 16:00:00,98.82090368910775,98.8793865659083,98.7915504054356,98.83065493830915,24426.847879697103,98.83834650090134,27.541135322320333,0.057042117336079556,99.01718126356668,98.64412861305162,-0.0006586119060222329,1,99.82242266098022
2023-01-02 16:15:00,98.899612149482,98.95604202667597,98.8504058391929,98.86169804603762,169748.98060725644,98.8317225850058,69.2140936500009,-0.033143137128150285,99.03377340026188,98.68962269181336,0.00031410403733378445,1,99.85523516930367
2023-01-02 16:30:00,99.01547170738274,99.02761830728365,98.98191241883377,98.95894094063587,29066.990492521927,98.83496867354746,40.018665528058094,-0.05186667196212102,99.13826132987761,98.77962055139413,0.000983625575123881,1,99.96917255139076
2023-01-02 16:45:00,98.93340347554756,98.98718032523097,98.90771374080478,98.96453903674258,21541.164701568716,98.83932195871218,60.82855228157212,0.08532015450515545,99.15223580819243,98.77684226529273,5.656988700053489e-05,1,99.95576537586868
2023-01-02 17:00:00,99.02974108847201,99.0547736667168,98.77518902527488,99.0612175676831,30396.486673562362,98.84830753264315,30.95002103909186,0.0029430591677552186,99.27306966117736,98.84936547418884,0.0009769007351676517,0,100.06002714053251
2023-01-02 17:15:00,99.07101918116565,99.12368673795001,98.96487468115332,99.03080339318265,21783.49813940594,98.85174222591583,60.03260195819327,0.05166444459359673,99.25242617506356,98.80918061130174,-0.0003070240326863427,1,100.01915670067862
2023-01-02 17:30:00,99.1532251971651,99.15886085060423,99.10439582297477,99.19799296870323,9769.158670235765,98.87077058617261,60.07916911721746,-0.09813259365174648,99.46740734736554,98.92857859004093,0.0016882582973378746,1,100.19294517060612
2023-01-02 17:45:00,99.34290449543049,99.39652911135379,99.30077833941144,99.31132560897223,50175.38845701436,98.90078129939357,55.763031080088446,-0.14048169439275068,99.63425930163218,98.98839191631227,0.0011424892467808423,1,100.32111143347944
2023-01-02 18:00:00,99.31836568383021,99.69045182931544,99.26989950166421,99.33102394573211,27605.25751150669,98.936886470605,35.08357217300312,0.010720796204013366,99.67719508080692,98.9848528106573,0.00019834934876872268,0,100.30309425700817
2023-01-02 18:15:00,99.24299206739445,99.24546271733917,99.23175281576516,99.28400926802507,22417.860232110652,98.96357360301832,53.743222843971154,-0.03188463554947312,99.65125703098198,98.91676150506817,-0.00047331312856213614,0,100.28098552328105
